voltage_room_id;timestamp;power_kw
VR001;2024-01-31 22:00:00+00:00;40,8128231
VR001;2024-01-31 22:15:00+00:00;37,9128623
VR001;2024-01-31 22:30:00+00:00;364,3875917
VR001;2024-01-31 22:45:00+00:00;353,5026217
VR001;2024-01-31 23:00:00+00:00;345,0192483
VR001;2024-01-31 23:15:00+00:00;34,5207457
VR001;2024-01-31 23:30:00+00:00;318,2327893
VR001;2024-01-31 23:45:00+00:00;317,1855077
VR001;2024-02-01 00:00:00+00:00;293,0967443
VR001;2024-02-01 00:15:00+00:00;284,8028487
VR001;2024-02-01 00:30:00+00:00;278,4893503
VR001;2024-02-01 00:45:00+00:00;276,5808143
VR001;2024-02-01 01:00:00+00:00;28,5273175
VR001;2024-02-01 01:15:00+00:00;270,5121383
VR001;2024-02-01 01:30:00+00:00;267,8949627
VR001;2024-02-01 01:45:00+00:00;266,7509877
VR001;2024-02-01 02:00:00+00:00;26,4175115
VR001;2024-02-01 02:15:00+00:00;258,4268507
VR001;2024-02-01 02:30:00+00:00;258,8087893
VR001;2024-02-01 02:45:00+00:00;26,2753121
VR001;2024-02-01 03:00:00+00:00;256,3577637
VR001;2024-02-01 03:15:00+00:00;253,1795047
VR001;2024-02-01 03:30:00+00:00;234,7364975
VR001;2024-02-01 03:45:00+00:00;23,5951145
VR001;2024-02-01 04:00:00+00:00;241,7988803
VR001;2024-02-01 04:15:00+00:00;23,3873645
VR001;2024-02-01 04:30:00+00:00;24,1220784
VR001;2024-02-01 04:45:00+00:00;239,1559757
VR001;2024-02-01 05:00:00+00:00;237,0738123
VR001;2024-02-01 05:15:00+00:00;247,6415517
VR001;2024-02-01 05:30:00+00:00;252,7387013
VR001;2024-02-01 05:45:00+00:00;26,8198184
VR001;2024-02-01 06:00:00+00:00;294,2858957
VR001;2024-02-01 06:15:00+00:00;329,6165347
VR001;2024-02-01 06:30:00+00:00;336,2332857
VR001;2024-02-01 06:45:00+00:00;387,6340633
VR001;2024-02-01 07:00:00+00:00;39,4996629
VR001;2024-02-01 07:15:00+00:00;410,1192453
VR001;2024-02-01 07:30:00+00:00;421,7272927
VR001;2024-02-01 07:45:00+00:00;478,3562597
VR001;2024-02-01 08:00:00+00:00;481,2499257
VR001;2024-02-01 08:15:00+00:00;492,6740027
VR001;2024-02-01 08:30:00+00:00;514,1972057
VR001;2024-02-01 08:45:00+00:00;5,1662668
VR001;2024-02-01 09:00:00+00:00;525,7324663
VR001;2024-02-01 09:15:00+00:00;53,3395608
VR001;2024-02-01 09:30:00+00:00;54,5378049
VR001;2024-02-01 09:45:00+00:00;55,5404173
VR001;2024-02-01 10:00:00+00:00;535,4859417
VR001;2024-02-01 10:15:00+00:00;566,6700807
VR001;2024-02-01 10:30:00+00:00;18,2062956
VR001;2024-02-01 10:45:00+00:00;0
VR001;2024-02-01 11:00:00+00:00;0
VR001;2024-02-01 11:15:00+00:00;0
VR001;2024-02-01 11:30:00+00:00;0
VR001;2024-02-01 11:45:00+00:00;0
VR001;2024-02-01 12:00:00+00:00;0
VR001;2024-02-01 12:15:00+00:00;0
VR001;2024-02-01 12:30:00+00:00;0
VR001;2024-02-01 12:45:00+00:00;0
VR001;2024-02-01 13:00:00+00:00;0
VR001;2024-02-01 13:15:00+00:00;0
VR001;2024-02-01 13:30:00+00:00;0
VR001;2024-02-01 13:45:00+00:00;0
VR001;2024-02-01 14:00:00+00:00;0
VR001;2024-02-01 14:15:00+00:00;0
VR001;2024-02-01 14:30:00+00:00;0
VR001;2024-02-01 14:45:00+00:00;0
VR001;2024-02-01 15:00:00+00:00;0
VR001;2024-02-01 15:15:00+00:00;0
VR001;2024-02-01 15:30:00+00:00;21,2636551
VR001;2024-02-01 15:45:00+00:00;630,1907107
VR001;2024-02-01 16:00:00+00:00;657,7106733
VR001;2024-02-01 16:15:00+00:00;667,7918643
VR001;2024-02-01 16:30:00+00:00;686,3692237
VR001;2024-02-01 16:45:00+00:00;673,2895397
VR001;2024-02-01 17:00:00+00:00;662,6482573
VR001;2024-02-01 17:15:00+00:00;684,0247943
VR001;2024-02-01 17:30:00+00:00;69,7272982
VR001;2024-02-01 17:45:00+00:00;659,2921587
VR001;2024-02-01 18:00:00+00:00;662,0334897
VR001;2024-02-01 18:15:00+00:00;64,9547714
VR001;2024-02-01 18:30:00+00:00;643,1537647
VR001;2024-02-01 18:45:00+00:00;647,7103367
VR001;2024-02-01 19:00:00+00:00;640,5119743
VR001;2024-02-01 19:15:00+00:00;631,1454447
VR001;2024-02-01 19:30:00+00:00;613,8245453
VR001;2024-02-01 19:45:00+00:00;587,0255193
VR001;2024-02-01 20:00:00+00:00;564,5101457
VR001;2024-02-01 20:15:00+00:00;516,9923067
VR001;2024-02-01 20:30:00+00:00;518,3062357
VR001;2024-02-01 20:45:00+00:00;50,2603382
VR001;2024-02-01 21:00:00+00:00;490,2618293
VR001;2024-02-01 21:15:00+00:00;480,0506083
VR001;2024-02-01 21:30:00+00:00;463,4090927
VR001;2024-02-01 21:45:00+00:00;43,9768981
VR001;2024-02-01 22:00:00+00:00;455,2434573
VR001;2024-02-01 22:15:00+00:00;410,7157417
VR001;2024-02-01 22:30:00+00:00;400,6901303
VR001;2024-02-01 22:45:00+00:00;362,1637787
VR001;2024-02-01 23:00:00+00:00;37,2006955
VR001;2024-02-01 23:15:00+00:00;333,5768027
VR001;2024-02-01 23:30:00+00:00;320,1232417
VR001;2024-02-01 23:45:00+00:00;3,2223344
VR001;2024-02-02 00:00:00+00:00;312,6940757
VR001;2024-02-02 00:15:00+00:00;29,5953441
VR001;2024-02-02 00:30:00+00:00;295,0547883
VR001;2024-02-02 00:45:00+00:00;291,4030247
VR001;2024-02-02 01:00:00+00:00;27,6397969
VR001;2024-02-02 01:15:00+00:00;27,6033739
VR001;2024-02-02 01:30:00+00:00;260,5047923
VR001;2024-02-02 01:45:00+00:00;25,5019229
VR001;2024-02-02 02:00:00+00:00;25,0695465
VR001;2024-02-02 02:15:00+00:00;25,3368918
VR001;2024-02-02 02:30:00+00:00;252,7714673
VR001;2024-02-02 02:45:00+00:00;242,1940493
